Folder name,Clip Name,Image Number,DateTime,Temperature,Humidity,Precipitation,Dew Point,Wind Direction,Wind Speed,Sun Radiation Intensity,Min of sunshine latest 10 min,MSE
20200810,clip_1_1012,18,2020-08-10 10:12:00,24.1,46,0.0,11.8,341,2.5,731,10.0,0.0115
20200810,clip_1_1012,73,2020-08-10 10:12:00,24.1,46,0.0,11.8,341,2.5,731,10.0,0.0107
20200810,clip_2_1040,5,2020-08-10 10:40:00,24.3,50,0.0,13.3,348,1.9,741,10.0,0.0117
20200810,clip_3_1108,18,2020-08-10 11:08:00,24.6,54,0.0,14.9,315,1.5,755,10.0,0.0113
20200810,clip_3_1108,73,2020-08-10 11:08:00,24.6,54,0.0,14.9,315,1.5,755,10.0,0.0115
20200810,clip_4_1136,57,2020-08-10 11:36:00,24.7,58,0.0,16.0,256,2.0,768,10.0,0.0124
20200810,clip_5_1204,40,2020-08-10 12:04:00,24.7,60,0.0,16.3,324,2.8,756,10.0,0.0151
20200810,clip_6_1232,73,2020-08-10 12:32:00,24.8,58,0.0,16.1,317,3.2,752,10.0,0.0145
20200810,clip_11_1452,18,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.0159
20200810,clip_11_1452,73,2020-08-10 14:52:00,23.8,56,0.0,14.5,338,3.8,575,10.0,0.0149
20200810,clip_15_1636,18,2020-08-10 16:36:00,22.8,61,0.0,14.8,357,2.1,322,10.0,0.0202
20200810,clip_18_1800,18,2020-08-10 18:00:00,20.9,63,0.0,13.6,329,1.8,136,10.0,0.0168
20200811,clip_0_0000,5,2020-08-11 00:00:00,11.1,99,0.0,10.9,114,0.5,0,0.0,0.0087
20200811,clip_37_1610,115,2020-08-11 16:10:00,23.3,60,0.0,15.1,113,3.8,385,10.0,0.0169
20200811,clip_53_2327,115,2020-08-11 23:27:00,15.8,96,0.0,15.2,111,1.4,0,0.0,0.0093
20200811,clip_15_0638,5,2020-08-11 06:38:00,18.0,95,0.0,17.2,128,2.9,226,3.0,0.0093
20200811,clip_20_0858,5,2020-08-11 08:58:00,22.5,64,0.0,15.4,110,2.2,634,10.0,0.0084
20200811,clip_43_1858,5,2020-08-11 18:58:00,19.2,77,0.0,15.1,99,1.5,9,0.0,0.0113
